"","topcorgene","module_color","module_n","module_genes","membership"
"545","Col3a1","white",27,68,0.872516236759751
"546","Bmp5","white",27,68,0.868956739406395
"547","Serpind1","white",27,68,0.861151856896884
"548","Isyna1","white",27,68,0.856022017748504
"549","Fn1","white",27,68,0.853335294834258
"550","Col6a2","white",27,68,0.849291240934001
"551","Clec3b","white",27,68,0.834410693015651
"552","Mpzl2","white",27,68,0.832847740353149
"553","Nid1","white",27,68,0.830640599951175
"554","Fbln1","white",27,68,0.829155824518591
"555","Slc6a13","white",27,68,0.819872566378843
"556","Crabp2","white",27,68,0.81454090253433
"557","Efnb1","white",27,68,0.809824495723408
"558","Slc22a6","white",27,68,0.809025842911935
"559","Dpp4","white",27,68,0.794368284255478
"560","Islr","white",27,68,0.794261256561081
