"","topcorgene","module_color","module_n","module_genes","membership"
"433","LOC106145208","darkred",21,132,0.851565651215052
"434","Col5a2","darkred",21,132,0.849065455020217
"435","B3gat3","darkred",21,132,0.843285655032399
"436","Ece2","darkred",21,132,0.843023219201318
"437","Kcnab3","darkred",21,132,0.842634558530019
"438","Cldn10","darkred",21,132,0.837151183415007
"439","Mtfp1","darkred",21,132,0.834969252423662
"440","Asrgl1","darkred",21,132,0.831277304837383
"441","Disp2","darkgreen",22,127,0.918970199695352
"442","Ank1","darkgreen",22,127,0.913639268696396
"443","Kcnc3","darkgreen",22,127,0.890520305848167
"444","Ctif","darkgreen",22,127,0.889132501198451
"445","Dpp6","darkgreen",22,127,0.877668471061835
"446","Npr2","darkgreen",22,127,0.877344474711204
"447","Iglon5","darkgreen",22,127,0.876466613373118
"448","Sptb","darkgreen",22,127,0.874926505234163
"449","Apba1","darkgreen",22,127,0.864538390133516
"450","Kcnc1","darkgreen",22,127,0.855694170422846
"451","Sdc3","darkgreen",22,127,0.854420462003493
"452","Atp1a3","darkgreen",22,127,0.854054483397662
"453","Panx2","darkgreen",22,127,0.848146831239184
"454","Rgs6","darkgreen",22,127,0.841862713620127
"455","Epb41l1","darkgreen",22,127,0.823878833907726
"456","Arhgap44","darkgreen",22,127,0.820364417398289
"457","Plk3","darkgreen",22,127,0.819819021985619
"458","Rph3a","darkgreen",22,127,0.812831766401661
"459","Arrb1","darkgreen",22,127,0.810831494659415
"460","Zbtb47","darkgreen",22,127,0.8103918301307
"461","Ranbp6","darkturquoise",23,113,0.880518034711359
"462","Elavl2","darkturquoise",23,113,0.861752792074332
"463","Ndufaf4","darkturquoise",23,113,0.859114934994103
"464","Bag2","darkturquoise",23,113,0.846489895384596
"465","Sacm1l","darkturquoise",23,113,0.837723601558622
"466","Kif21a","darkturquoise",23,113,0.835562740735486
"467","Mpp5","darkturquoise",23,113,0.834274344542541
"468","Gk","darkturquoise",23,113,0.823987507486044
"469","Nek7","darkturquoise",23,113,0.822295259853973
"470","Hmgn1","darkturquoise",23,113,0.820027920880334
"471","Kif5b","darkturquoise",23,113,0.818405176603843
"472","Epm2aip1","darkturquoise",23,113,0.818367460485446
"473","Pcgf5","darkturquoise",23,113,0.818266865719592
"474","Gnpda2","darkturquoise",23,113,0.816142730298676
"475","Socs5","darkturquoise",23,113,0.815455760253708
"476","Sugt1","darkturquoise",23,113,0.8151418558618
"477","Pdzd8","darkturquoise",23,113,0.81467481962597
"478","G37760","darkturquoise",23,113,0.807799247591972
"479","Pptc7","darkturquoise",23,113,0.799245066151451
"480","Cand1","darkturquoise",23,113,0.794106691223844
"481","Ptpra","darkgrey",24,109,0.934546690549007
"482","Id2","darkgrey",24,109,0.923822497601916
"483","Cspg5","darkgrey",24,109,0.908901291543583
"484","Brk1","darkgrey",24,109,0.893805931326143
"485","Scg5","darkgrey",24,109,0.871860447663372
"486","Nlgn1","darkgrey",24,109,0.870740886134488
"487","Mcrs1","darkgrey",24,109,0.844304001266111
"488","TMSB4X_G3417","darkgrey",24,109,0.841888421065375
"489","Ppia","darkgrey",24,109,0.838576814856662
"490","CUNH12orf57","darkgrey",24,109,0.834561999410971
"491","Klc1","darkgrey",24,109,0.830409618273471
"492","Cfl1","darkgrey",24,109,0.829277237235003
"493","Eri3","darkgrey",24,109,0.829266141684957
"494","Nrxn1","darkgrey",24,109,0.827709722514632
"495","Phactr3","darkgrey",24,109,0.823373250630818
"496","Zbtb22","darkgrey",24,109,0.822851299347423
"497","Eef1a1","darkgrey",24,109,0.821500564114017
"498","Ift88","darkgrey",24,109,0.814603894514413
"499","Fam161a","darkgrey",24,109,0.813269733129182
"500","Arl3","darkgrey",24,109,0.80960599431902
"501","Lcor","orange",25,109,0.93205445311194
"502","Xrn1","orange",25,109,0.926352919992594
"503","Rif1","orange",25,109,0.91791194725421
"504","Myo9a","orange",25,109,0.901278896086072
"505","Smg1","orange",25,109,0.896072758737211
"506","LOC101958425","orange",25,109,0.893293617152517
"507","Fam208b","orange",25,109,0.892337336414293
"508","Med13","orange",25,109,0.891015847604821
"509","Zc3h13","orange",25,109,0.888887246626393
"510","Cdon","orange",25,109,0.880977533210472
"511","G3859","orange",25,109,0.878791657017218
"512","Ubn2","orange",25,109,0.874615592383937
"513","Ino80d","orange",25,109,0.873408621459744
"514","Sacs","orange",25,109,0.870934169755095
"515","LOC110596896","orange",25,109,0.869826191936354
"516","Vps13a","orange",25,109,0.867071434491036
"517","Rsf1","orange",25,109,0.858061477843486
"518","Mindy2","orange",25,109,0.856038848604602
"519","Birc6","orange",25,109,0.85410953184049
"520","Rev3l","orange",25,109,0.851742343430878
"521","Tcn2","darkorange",26,99,0.885227806543952
"522","Gtf2ird1","darkorange",26,99,0.880626846634481
"523","Fam234a","darkorange",26,99,0.878532187638843
"524","Itpkb","darkorange",26,99,0.878401683536834
"525","Tln1","darkorange",26,99,0.873310764436024
"526","Cad","darkorange",26,99,0.87176759503269
"527","Slc10a3","darkorange",26,99,0.86074064152197
"528","Znf536","darkorange",26,99,0.854840542109306
"529","Pnkd","darkorange",26,99,0.847930267608061
"530","Abtb2","darkorange",26,99,0.846690576159481
"531","Cpt1a","darkorange",26,99,0.829166384545373
"532","Dpp3","darkorange",26,99,0.823900515662844
"533","Tgoln2","darkorange",26,99,0.819215306207199
"534","CYSTM1","darkorange",26,99,0.817145445970349
"535","Lmf2","darkorange",26,99,0.814290297346229
"536","Plpp2","darkorange",26,99,0.813682320387471
"537","Fgfrl1","darkorange",26,99,0.813145798652556
"538","Tbc1d1","darkorange",26,99,0.809554220723956
"539","Relt","darkorange",26,99,0.798057747322047
"540","Ttll12","darkorange",26,99,0.794299165660508
"541","Capza1","white",27,91,0.917491599541976
"542","Pik3r3","white",27,91,0.906928452630185
