"","gene","r","module_color","module_n"
"8619","Macrod2",0.511586849770699,"brown",3
"8620","Flrt3",0.877359796961933,"yellow",4
"8621","Ndufaf5",0.0430537877574684,"grey",0
"8622","Esf1",0.498568083877197,"yellow",4
"8623","Tasp1",0.692070999133167,"brown",3
"8624","Lynx1",0.691993261749965,"midnightblue",15
"8625","Btbd3",0.710925488107748,"red",6
"8626","Jag1",0.690878174473499,"grey60",17
"8627","Mkks",0.761555596395462,"darkgrey",24
"8628","Snap25",0.702686690691627,"salmon",13
"8629","Pak5",0.851974577032282,"brown",3
"8630","Lamp5",0.531194278326193,"turquoise",1
"8631","Plcb4",0.808036970684504,"green",5
"8632","Plcb1",0.83421971356732,"brown",3
"8633","Tmx4",0.775831568825871,"red",6
"8634","Crls1",0.600827244531608,"red",6
"8635","Mcm8",0.138393597564431,"grey",0
"8636","Trmt6",0.684263809246315,"lightcyan",16
"8637","Chgb",0.677595303582387,"green",5
"8638","Gpcpd1",0.634290787580723,"steelblue",30
"8639","Cds2",-0.112392468436575,"grey",0
"8640","Pcna",0.667227514780567,"red",6
"8641","Tmem230",0.333044231938425,"turquoise",1
"8642","Slc23a2",0.72582551424605,"black",7
"8643","Rassf2",0.900907511304348,"green",5
"8644","Prnp",0.859997193018677,"turquoise",1
"8645","Adra1d",0.761490583124368,"blue",2
"8646","Smox",0.700266930582957,"white",27
"8647","Rnf24",0.843615290054974,"yellow",4
"8648","Pank2",0.575571516406992,"yellow",4
"8649","Mavs",0.777298974510509,"black",7
"8650","Cdc25b",-0.0267745595447867,"grey",0
"8651","Cenpb",-0.250018810083305,"grey",0
"8652","Spef1",0.649439163406334,"blue",2
"8653","CUNH20orf27",0.609856679944891,"lightgreen",18
"8654","Jrk",0.750912918366531,"blue",2
"8655","ATRN",0.577998396931357,"lightcyan",16
"8656","CUNH20orf194",0.834942010259574,"yellow",4
"8657","Itpa",0.80080739097735,"turquoise",1
"8658","Ddrgk1",0.525536478344376,"lightyellow",19
"8659","Lzts3",0.933679133118498,"magenta",9
"8660","Fastkd5",0.694457645127693,"royalblue",20
"8661","Ubox5",0.883732279258676,"blue",2
"8662","Arc",0.856858266211787,"blue",2
"8663","Mrps26",0.569786983701228,"cyan",14
"8664","Ptpra",0.934546690549007,"darkgrey",24
"8665","Vps16",0.653253488069301,"paleturquoise",31
"8666","Pced1a",0.522387715847607,"midnightblue",15
"8667","Ebf4",0.661380245855438,"grey60",17
"8668","Idh3b",0.821704665013,"turquoise",1
"8669","Nop56",0.739316031513012,"blue",2
"8670","Snrpb",0.661079234948082,"turquoise",1
"8671","SNRPB_like",0.604431509103314,"turquoise",1
"8672","Adgrb1",0.763388960717341,"greenyellow",11
"8673","Stk35",0.782931082205814,"blue",2
"8674","Pdyn",0.725846931438888,"brown",3
"8675","Sirpa",0.650742886932346,"blue",2
"8676","Tsnare1",0.900140782213226,"blue",2
"8677","Nsfl1c",0.523475285043016,"turquoise",1
"8678","Fkbp1a",0.862705365408392,"brown",3
"8679","Snph",0.856982849716998,"midnightblue",15
"8680","HSPBP1_like",-0.422613067482312,"grey",0
"8681","Tmem74b",0.81993583894103,"darkred",21
"8682","Psmf1",0.739881839508564,"lightgreen",18
"8683","Mroh5",0.899839925647324,"magenta",9
"8684","Srxn1",0.675932143802646,"green",5
"8685","Csnk2a1",0.684539997788079,"black",7
"8686","Tbc1d20",0.883760068475072,"lightgreen",18
"8687","Rbck1",0.603763289345906,"pink",8
"8688","Nrsn2",0.721009945163345,"brown",3
"8689","Sox12",0.870733714414225,"blue",2
"8690","Ptp4a3",0.641738472549933,"pink",8
"8691","CUNH20orf96",-0.29764796062326,"grey",0
"8692","Hm13",0.670904650143118,"black",7
"8693","Bcl2l1",0.74849931616052,"cyan",14
"8694","Slc45a4",0.622028939484659,"grey60",17
"8695","Tpx2",0.588467904615552,"green",5
"8696","Dusp15",0.639357668944014,"turquoise",1
"8697","Pdrg1",0.697846248931613,"yellow",4
"8698","Xkr7",0.743653953090713,"midnightblue",15
"8699","Tm9sf4",0.633300278265146,"greenyellow",11
"8700","Dennd3",0.701649057477192,"tan",12
"8701","TSPY26P_containing",0.793835738716207,"lightgreen",18
"8702","Pofut1",0.248496620479272,"grey",0
"8703","Kif3b",0.507245638023313,"cyan",14
"8704","Asxl1",0.837930006365332,"black",7
"8705","Nol4l",0.738613206124927,"blue",2
"8706","Commd7",0.70191831581562,"turquoise",1
"8707","Mapre1",0.581194348592485,"turquoise",1
"8708","Ptk2",0.647793307721958,"blue",2
"8709","Ago2",0.874394409251533,"yellow",4
"8710","Xpnpep1",0.743665780666455,"lightgreen",18
"8711","Add3",0.766015325703566,"turquoise",1
"8712","Mxi1",0.558999764352195,"yellow",4
"8713","Smndc1",0.817261530115248,"yellow",4
"8714","Smc3",0.31048449874215,"grey",0
"8715","Rbm20",0.551440651126468,"grey",0
"8716","Pdcd4",0.639964307720636,"yellow",4
"8717","Bbip1",0.770496857761023,"turquoise",1
"8718","Shoc2",0.777852302589511,"skyblue",28
"8719","Gpam",0.904012093273676,"purple",10
"8720","Arrdc3",0.510009502380123,"brown",3
"8721","Zdhhc6",0.422980079955758,"turquoise",1
"8722","Vti1a",0.523888406695611,"magenta",9
"8723","Tcf7l2",0.647661262441097,"green",5
"8724","Trappc9",0.668783985582571,"pink",8
"8725","Dclre1a",0.845118382321607,"yellow",4
"8726","Nhlrc2",0.715190786543033,"yellow",4
"8727","Ccdc186",0.840100534773671,"skyblue",28
"8728","Kcnk9",0.857994823309866,"grey60",17
"8729","Afap1l2",0.482527888912804,"yellow",4
"8730","Ablim1",0.772882622544307,"lightyellow",19
"8731","Fam160b1",0.923136871638463,"yellow",4
"8732","Trub1",0.610634558271864,"red",6
"8733","Atrnl1",0.890004918095089,"brown",3
"8734","Gfra1",0.756315433411944,"green",5
"8735","Hspa12a",0.777792372396568,"midnightblue",15
"8736","Shtn1",0.800045208156917,"turquoise",1
"8737","Fam135b",0.729089033063426,"midnightblue",15
"8738","Pdzd8",0.81467481962597,"darkturquoise",23
"8739","Emx2",0.680207408486699,"darkgrey",24
"8740","Rab11fip2",0.944822208002057,"brown",3
"8741","Fam204a",0.753524503761302,"turquoise",1
"8742","Cacul1",0.927119247146438,"yellow",4
"8743","Eif3a",0.72808711776893,"black",7
"8744","Fam45a",0.735474415155066,"turquoise",1
"8745","Prdx3",0.67503393510557,"turquoise",1
"8746","Grk5",0.590589328053258,"blue",2
"8747","Rgs10",0.558546476481232,"turquoise",1
"8748","Tial1",0.746071384130404,"red",6
"8749","Bag3",0.703706648029431,"grey60",17
"8750","INPP5F",0.836535907920874,"green",5
"8751","Inpp5f",0.661577931794313,"green",5
"8752","Mcmbp",0.757500630404796,"lightcyan",16
"8753","Sec23ip",0.54782056373961,"grey",0
"8754","Wdr11",0.43622837826459,"turquoise",1
"8755","Fgfr2",0.890295587292891,"grey",0
"8756","Ate1",0.497172512048227,"turquoise",1
"8757","Nsmce4a",0.733337237756831,"turquoise",1
"8758","Tacc2",0.784174357336541,"grey60",17
"8759","Plekha1",0.737553856209832,"red",6
"8760","Htra1",0.630109955816135,"turquoise",1
"8761","Khdrbs3",0.836840159079698,"brown",3
"8762","Ikzf5",0.683625485832927,"red",6
"8763","Acadsb",0.816372721808936,"purple",10
"8764","Bub3",0.717564583803215,"turquoise",1
"8765","Gpr26",0.89225405980954,"magenta",9
"8766","Cpxm2",0.556843110335651,"darkgreen",22
"8767","Chst15",0.768170240717366,"blue",2
"8768","Oat",0.570456231761405,"purple",10
"8769","Lhpp",0.522578337044737,"cyan",14
"8770","Fam53b",0.525419763225186,"white",27
"8771","EEF1AKMT2_containing",0.034352374418029,"grey",0
"8772","Abraxas2",0.691120710327661,"yellow",4
"8773","Zranb1",0.683582635877622,"lightgreen",18
"8774","Ctbp2",0.533709945123111,"yellow",4
"8775","Edrf1",0.368498527822369,"grey",0
"8776","Uros",-0.291362859977264,"grey",0
"8777","Zfat",0.590677277709657,"magenta",9
"8778","Bccip",0.706245967081729,"turquoise",1
"8779","Dhx32",0.580795173190745,"black",7
"8780","CUNH10orf90",0.675299834006176,"green",5
"8781","Dock1",0.30578822457173,"grey",0
"8782","Fam196a",0.719072258706214,"yellow",4
"8783","Ptpre",0.148505339837478,"grey",0
"8784","Glrx3",0.667305918499781,"turquoise",1
"8785","TCERG1L_like",0.728347341210142,"blue",2
"8786","Ppp2r2d",-0.0369593756436953,"grey",0
"8787","Bnip3",0.909543901953656,"turquoise",1
"8788","Jakmip3",0.813516852460783,"tan",12
"8789","Dpysl4",0.902258737833832,"greenyellow",11
"8790","Stk32c",0.917490810810763,"magenta",9
"8791","Pwwp2b",0.576793279724752,"black",7
"8792","Inpp5a",0.489059143930311,"blue",2
"8793","LOC110597723",0.338792144473415,"pink",8
"8794","Adgra1",0.604402418263485,"cyan",14
"8795","Kndc1",0.535762782130683,"blue",2
"8796","Tubgcp2",0.735197374750093,"lightgreen",18
"8797","St3gal1",0.740653577175923,"blue",2
"8798","Znf511",-0.128193917873591,"grey",0
"8799","Caly",0.87091049850832,"pink",8
"8800","Echs1",0.763489661001718,"turquoise",1
"8801","Paox",0.534861287190558,"lightgreen",18
"8802","Mtg1",0.575237271409419,"lightgreen",18
"8803","Sprn",0.807760379048798,"greenyellow",11
"8804","Ndrg1",0.545044788294339,"green",5
"8805","Ercc6l2",0.721604141858302,"blue",2
"8806","Znf367",0.538929080323466,"brown",3
"8807","Habp4",0.906494616511395,"darkred",21
"8808","Cdc14b",0.676347253698925,"tan",12
"8809","Znf782",0.75564904442672,"violet",32
