"","gene","r","module_color","module_n"
"6560","Cops9",0.860462032032708,"greenyellow",11
"6561","Sap130",0.598751436240905,"brown",3
"6562","Rpgrip1l",0.688066514260796,"turquoise",1
"6563","Ndufa10",0.942819175684671,"blue",2
"6564","Hdac4",0.838693595208604,"turquoise",1
"6565","Fto",0.701949447801584,"midnightblue",15
"6566","Enox1",0.755928846629639,"turquoise",1
"6567","Dnajc15",0.560014933803536,"brown",3
"6568","Akap11",0.811654337457637,"red",6
"6569","Vwa8",0.759215327081474,"orange",25
"6570","Mfsd14a",0.799805386073344,"turquoise",1
"6571","Sass6",0.884180205217329,"turquoise",1
"6572","Trmt13",0.785205883039783,"turquoise",1
"6573","Dbt",0.543684038059949,"brown",3
"6574","Rtca",0.715594913070537,"blue",2
"6575","Gpr88",0.176286976364682,"grey",0
"6576","Vcam1",0.589161454099255,"skyblue",28
"6577","Extl2",0.745657694779633,"blue",2
"6578","Slc30a7",0.647091624926355,"turquoise",1
"6579","Dph5",0.569171927976301,"blue",2
"6580","S1pr1",0.362112893439848,"turquoise",1
"6581","Olfm3",0.739902336130459,"brown",3
"6582","Rasgef1b",0.804205288777475,"royalblue",20
"6583","Prdm8",0.499459599889673,"royalblue",20
"6584","Daglb",0.571097373118661,"black",7
"6585","Rac1",0.74251869625657,"greenyellow",11
"6586","Fam220a",0.848431300394935,"darkgrey",24
"6587","Cyth3",0.587007846015932,"turquoise",1
"6588","Usp42",0.803326485429216,"turquoise",1
"6589","Eif2ak1",0.802719924846191,"blue",2
"6590","Aimp2",0.721425509623279,"blue",2
"6591","Pms2",0.507880842879822,"red",6
"6592","Ccz1",0.644691243878971,"blue",2
"6593","Lmtk2",0.902602771400229,"brown",3
"6594","Tecpr1",0.714243890260339,"midnightblue",15
"6595","Bri3",0.717271459149769,"blue",2
"6596","Mmp2",0.466181561879602,"skyblue",28
"6597","Tmem130",0.743124409473008,"magenta",9
"6598","Trrap",0.798500196930121,"turquoise",1
"6599","Smurf1",0.717230758816639,"turquoise",1
"6600","Arpc1a",0.662667752838768,"blue",2
"6601","Pdap1",0.918966964831795,"blue",2
"6602","Arpc1b",0.631203894726529,"black",7
"6603","Lpcat2",0.584397949617961,"green",5
"6604","Bud31",0.598939847363412,"yellow",4
"6605","Ptcd1",0.873754407379006,"turquoise",1
"6606","Cpsf4",0.802181107723022,"black",7
"6607","Atp5j2",0.791798017087527,"yellow",4
"6608","Zkscan5",0.618722908237908,"turquoise",1
"6609","Znf655",0.617483152167864,"saddlebrown",29
"6610","Gpr173",0.490383218026637,"red",6
"6611","Tspyl2",0.800118112709576,"blue",2
"6612","Kdm5c",0.585645775649366,"turquoise",1
"6613","Iqsec2",0.838320002350032,"magenta",9
"6614","Smc1a",0.752067694629807,"red",6
"6615","Hsd17b10",0.537333889672311,"yellow",4
"6616","Huwe1",0.660812536278444,"brown",3
"6617","Phf8",0.797087895312417,"purple",10
"6618","Wnk3",0.640435634587652,"turquoise",1
"6619","Tsr2",0.897775612432958,"blue",2
"6620","Fgd1",0.828727686994475,"purple",10
"6621","Gnl3l",0.703156563088041,"turquoise",1
"6622","Maged2",0.706335761745038,"yellow",4
"6623","CES1_like_gene2223",0.770633660561738,"green",5
"6624","Tro",0.792952623373145,"brown",3
"6625","Ints12",0.65516770979165,"lightcyan",16
"6626","Ppa2",-0.016926844665732,"grey",0
"6627","Tet2",0.945795632565268,"turquoise",1
"6628","Reep3",0.729000785455152,"red",6
"6629","Jmjd1c",0.826182299710359,"turquoise",1
"6630","Nrbf2",0.689091512626807,"turquoise",1
"6631","Ado",0.738375025041188,"turquoise",1
"6632","EAPP_gene22256",0.690187427917717,"blue",2
"6633","Fam20c",-0.475247803148137,"grey",0
"6634","Pdgfa",0.711054054025719,"green",5
"6635","Prkar1b",0.701549980134524,"blue",2
"6636","Dnaaf5",-0.292866864846078,"grey",0
"6637","Sun1",0.84720389500927,"turquoise",1
"6638","Get4",0.789667952681206,"blue",2
"6639","Adap1",0.575496031310011,"yellow",4
"6640","CUNH7orf50",-0.114411478138311,"grey",0
"6641","Gpr146",0.756658509788761,"green",5
"6642","Zfand2a",0.833715464440246,"blue",2
"6643","Micall2",0.786162952053191,"salmon",13
"6644","Ints1",0.752341099973127,"salmon",13
"6645","Mafk",0.635285707719889,"turquoise",1
"6646","Psmg3",0.756818841839595,"cyan",14
"6647","Elfn1",0.552538516562587,"white",27
"6648","Mad1l1",-0.383856311635907,"grey",0
"6649","Osbp2",0.618662766518733,"green",5
