"","gene","n","module_n","module_color"
"1","Aacs_rna21691",6,6,"red"
"2","Aacs_rna21691_alt",2,12,"tan"
"3","AACSP1_containing",38,1,"turquoise"
"4","Aars",46,2,"blue"
"5","Aasdh",23,1,"turquoise"
"6","Aatk",5,14,"cyan"
"7","Abca1",8,2,"blue"
"8","Abca2",6,11,"greenyellow"
"9","Abcb10",4,1,"turquoise"
"10","Abcb9",4,3,"brown"
"11","Abcc5",70,1,"turquoise"
"12","Abcd1",22,2,"blue"
"13","Abce1",7,6,"red"
"14","Abcg1",24,1,"turquoise"
"15","Abhd17b",4,1,"turquoise"
"16","Abhd2",77,3,"brown"
"17","Abhd3",4,5,"green"
"18","Abi3bp",5,9,"magenta"
"19","Acad10",21,2,"blue"
"20","Acad11",6,2,"blue"
"21","Acad9",48,2,"blue"
"22","Acadl",14,3,"brown"
"23","Acap3",15,2,"blue"
"24","Acbd3",9,1,"turquoise"
"25","Acbd5",200,1,"turquoise"
"26","Acer2",4,1,"turquoise"
"27","Ache",3,7,"black"
"28","Ackr3",166,1,"turquoise"
"29","Aco2",44,2,"blue"
"30","Acot7",4,10,"purple"
"31","Acp1",16,2,"blue"
"32","Acp6",3,4,"yellow"
"33","Acsl6",7,2,"blue"
"34","ACSL6_containing",3,2,"blue"
"35","Actb",160,2,"blue"
"36","Actr1a",12,2,"blue"
"37","Acvr2b",9,1,"turquoise"
"38","ACVR2B_G18537",450,1,"turquoise"
"39","Adam15",36,4,"yellow"
"40","Adamts4",4,11,"greenyellow"
"41","Adamts6",17,9,"magenta"
"42","Adamtsl5",21,9,"magenta"
"43","Adar",4,10,"purple"
"44","Adcy2",15,4,"yellow"
"45","Add1",101,2,"blue"
"46","Adgra2",4,16,"lightcyan"
"47","Adgrb1",9,4,"yellow"
"48","Adgrb3",7,4,"yellow"
"49","Adgrl2",8,5,"green"
"50","Adgrl3",4,9,"magenta"
"51","Adnp2",5,2,"blue"
"52","Adpgk",31,1,"turquoise"
"53","Adra2a",10,1,"turquoise"
"54","Adsl",7,8,"pink"
"55","Aebp1",3,16,"lightcyan"
"56","Afap1",191,1,"turquoise"
"57","Agfg2",52,1,"turquoise"
"58","AGO1_like",9,1,"turquoise"
"59","Ago2",115,1,"turquoise"
"60","Agpat1",2,10,"purple"
"61","Agpat3",11,2,"blue"
"62","Agrn",12,4,"yellow"
"63","Ahi1",5,7,"black"
"64","Ahr",50,1,"turquoise"
"65","Ahsa1",3,13,"salmon"
"66","Aifm3",14,9,"magenta"
"67","AJM1_containing",7,5,"green"
"68","Ak2",373,1,"turquoise"
"69","Ak4",9,6,"red"
"70","AK4_containing",11,1,"turquoise"
"71","Akap10",13,1,"turquoise"
"72","Akap9",1,6,"red"
"73","Akirin1",10,6,"red"
"74","Akr1a1",20,2,"blue"
"75","Akt1",7,2,"blue"
"76","Aldh1l1",55,5,"green"
"77","Aldoa",8,10,"purple"
"78","Alg12",27,1,"turquoise"
"79","Alg2",220,1,"turquoise"
"80","Alg5",17,2,"blue"
"81","Alkbh5",6,6,"red"
"82","Als2cl",131,2,"blue"
"83","Amd1",611,1,"turquoise"
"84","Amdhd2",10,12,"tan"
"85","Amer1",30,1,"turquoise"
"86","AMER1",9,1,"turquoise"
"87","Amer3",20,1,"turquoise"
"88","Amh",73,1,"turquoise"
"89","Ampd3",4,3,"brown"
"90","Anapc11",3,2,"blue"
"91","Anapc4",6,2,"blue"
"92","Ank1",1,5,"green"
"93","Ank3",1,18,"lightgreen"
"94","Ankrd12",14,1,"turquoise"
"95","Ankrd13b",11,1,"turquoise"
"96","Ankrd17",10,1,"turquoise"
"97","Ankrd27",7,1,"turquoise"
"98","Ankrd40",44,5,"green"
"99","Ankrd44",12,17,"grey60"
"100","Ankrd49",42,1,"turquoise"
"101","Ankrd52",199,1,"turquoise"
"102","Anln",3,17,"grey60"
"103","Anxa2",4,3,"brown"
"104","Anxa5",38,2,"blue"
"105","Anxa6",14,2,"blue"
"106","Anxa7",52,3,"brown"
"107","AOC2_like",280,1,"turquoise"
"108","Ap1b1",53,2,"blue"
"109","Ap1g1",20,1,"turquoise"
"110","Ap1g2",24,2,"blue"
"111","Ap1m1",66,2,"blue"
"112","Ap2a1",15,10,"purple"
"113","Ap2a2",56,10,"purple"
"114","Ap2b1",17,2,"blue"
"115","Ap3b2",21,4,"yellow"
"116","Ap3d1",104,10,"purple"
"117","Ap3m1",163,1,"turquoise"
"118","Ap5b1",8,2,"blue"
"119","Ap5z1",3,2,"blue"
"120","Apba3",8,2,"blue"
"121","Apeh",12,4,"yellow"
"122","Apopt1",3,2,"blue"
"123","Arap1",16,4,"yellow"
"124","Arap2",3,17,"grey60"
"125","Arcn1",27,6,"red"
"126","Arf1",51,2,"blue"
"127","Arf5",29,2,"blue"
"128","Arfgap3",38,3,"brown"
"129","Arfgef1",12,1,"turquoise"
"130","Arfgef2",4,3,"brown"
"131","Arfip2",3,2,"blue"
"132","Arglu1",7,9,"magenta"
"133","ARHGAP23_like",3,17,"grey60"
"134","Arhgap24",16,4,"yellow"
"135","Arhgap29",7,1,"turquoise"
"136","Arhgap5",267,1,"turquoise"
"137","Arhgdia",47,2,"blue"
"138","Arhgdig",10,7,"black"
"139","Arhgef10l",29,4,"yellow"
"140","Arid3a",168,1,"turquoise"
"141","Arid3b",6,1,"turquoise"
"142","Arid4a",45,1,"turquoise"
"143","Arid5a",196,2,"blue"
"144","Arid5b",26,1,"turquoise"
"145","Arih1",18,1,"turquoise"
"146","Arl10",8,6,"red"
"147","Arl5b",277,1,"turquoise"
"148","ARL5B_like",199,1,"turquoise"
"149","Arl6ip6",5,9,"magenta"
"150","Arl8a",17,2,"blue"
"151","ARMH3_like",107,4,"yellow"
"152","Armt1",45,1,"turquoise"
"153","Arnt2",3,4,"yellow"
"154","Arpc2",84,2,"blue"
"155","Arpc3",42,3,"brown"
"156","ARPC3_gene26162",18,2,"blue"
"157","Arpc4",104,2,"blue"
"158","Arrb2",35,2,"blue"
"159","Arsb",17,11,"greenyellow"
"160","Asb7",5,1,"turquoise"
"161","Asic4",6,2,"blue"
"162","Asna1",33,2,"blue"
"163","Asnsd1",243,1,"turquoise"
"164","Asph",2,5,"green"
"165","Aste1",16,1,"turquoise"
"166","Astn1",5,4,"yellow"
"167","Astn2",3,4,"yellow"
"168","Asxl3",6,4,"yellow"
"169","Atad1",2,6,"red"
"170","ATAD2B",14,1,"turquoise"
"171","Atcay",2,10,"purple"
"172","ATF6_containing",109,3,"brown"
"173","Atg14",87,1,"turquoise"
"174","Atg4d",114,1,"turquoise"
"175","Atic",15,3,"brown"
"176","ATL2_containing",3,1,"turquoise"
"177","Atl3",22,1,"turquoise"
"178","Atp11c",7,1,"turquoise"
"179","Atp13a4",13,9,"magenta"
"180","ATP1A2_like",2,4,"yellow"
"181","Atp1a3",9,7,"black"
"182","Atp1b1",7,7,"black"
"183","Atp2b3",3,4,"yellow"
"184","Atp5a1",11,2,"blue"
"185","Atp5b",7,2,"blue"
"186","Atp5c1",93,3,"brown"
"187","Atp5d",16,2,"blue"
"188","Atp5e",35,2,"blue"
"189","Atp5f1",155,3,"brown"
"190","Atp5g1",73,2,"blue"
"191","Atp5g3",114,2,"blue"
"192","Atp5h",5,2,"blue"
"193","Atp5i",25,2,"blue"
"194","Atp5j",5,2,"blue"
"195","Atp5j2",54,2,"blue"
"196","Atp5l",12,2,"blue"
"197","Atp5o",50,2,"blue"
"198","Atp6ap1",6,2,"blue"
"199","Atp6v0a1",4,2,"blue"
"200","Atp6v0a2",133,1,"turquoise"
"201","Atp6v0b",21,2,"blue"
"202","Atp6v0c",17,10,"purple"
"203","Atp6v0d1",68,2,"blue"
"204","Atp6v0e1",18,2,"blue"
"205","Atp6v0e2",20,10,"purple"
"206","Atp6v1e1",11,2,"blue"
"207","Atp6v1g1",44,3,"brown"
"208","Atp6v1g2",4,7,"black"
"209","Atp6v1h",18,2,"blue"
"210","Atp8b2",3,9,"magenta"
"211","Atp9a",4,9,"magenta"
"212","Atraid",44,2,"blue"
"213","Atrx",13,2,"blue"
"214","Atxn1",21,1,"turquoise"
"215","Atxn2",157,1,"turquoise"
"216","Aurkaip1",98,2,"blue"
"217","Azin1",164,1,"turquoise"
"218","Azin2",95,2,"blue"
"219","B2m",4,8,"pink"
"220","B3galnt2",353,1,"turquoise"
"221","B4galt3",4,1,"turquoise"
"222","B4galt5",5,1,"turquoise"
"223","Babam2",8,2,"blue"
"224","Bach1",46,1,"turquoise"
"225","Bad",47,2,"blue"
"226","Bag1",156,2,"blue"
"227","Bag6",74,2,"blue"
"228","Bahcc1",5,2,"blue"
"229","Baiap2",27,1,"turquoise"
"230","Baiap3",11,5,"green"
"231","Bak1",41,1,"turquoise"
"232","Banp",82,1,"turquoise"
"233","Bbs1",25,1,"turquoise"
"234","Bcan",5,9,"magenta"
"235","Bcap31",36,2,"blue"
"236","Bcas1",3,14,"cyan"
"237","Bcas3",72,4,"yellow"
"238","Bckdha",55,2,"blue"
"239","Bckdk",12,2,"blue"
"240","Bcl2l11",253,1,"turquoise"
"241","Bcl7a",4,5,"green"
"242","Bcl9",87,1,"turquoise"
"243","Bcorl1",394,1,"turquoise"
"244","Bcr",15,1,"turquoise"
"245","Bdp1",4,1,"turquoise"
"246","Becn1",2,2,"blue"
"247","Bend4",39,1,"turquoise"
"248","Bend6",4,7,"black"
"249","Best1",10,9,"magenta"
"250","Bex4",10,5,"green"
"251","Bfar",4,6,"red"
"252","Bhlhe40",172,2,"blue"
"253","Bicd1",67,1,"turquoise"
"254","Bicd2",211,1,"turquoise"
"255","Birc2",96,1,"turquoise"
"256","Birc3",129,1,"turquoise"
"257","Birc6",5,1,"turquoise"
"258","Blmh",11,1,"turquoise"
"259","Bloc1s1",4,2,"blue"
"260","Bmp4",190,1,"turquoise"
"261","Bmp5",4,16,"lightcyan"
"262","Bmpr1b",3,1,"turquoise"
"263","BMPR1B_containing",11,1,"turquoise"
"264","Bms1",26,1,"turquoise"
"265","Bmt2",317,1,"turquoise"
"266","Bnip3",31,3,"brown"
"267","Bnip3l",6,3,"brown"
"268","Bod1",19,1,"turquoise"
"269","Bod1l1",67,1,"turquoise"
"270","Brd1",74,1,"turquoise"
"271","Brd3",347,1,"turquoise"
"272","Brd8",3,8,"pink"
"273","Brd9",5,2,"blue"
"274","Bri3",16,3,"brown"
"275","Brinp2",4,2,"blue"
"276","Brinp3",4,4,"yellow"
"277","Brms1",10,6,"red"
"278","Brox",5,6,"red"
"279","Brpf1",5,1,"turquoise"
"280","Brsk1",3,7,"black"
"281","Bscl2",3,2,"blue"
"282","Bsg",35,2,"blue"
"283","Btbd7",37,1,"turquoise"
"284","BTBD7_containing_G27229",300,1,"turquoise"
"285","Btf3",14,3,"brown"
"286","Btf3l4",10,3,"brown"
"287","BTF3L4_like",7,3,"brown"
"288","Btg1",138,1,"turquoise"
"289","Btg2",9,1,"turquoise"
"290","Bub3",4,3,"brown"
"291","Bud13",462,1,"turquoise"
"292","Bud31",6,3,"brown"
"293","Bzw1",18,6,"red"
"294","C1qbp",8,3,"brown"
"295","C2cd3",4,1,"turquoise"
"296","Ca14",6,11,"greenyellow"
"297","Ca2",144,1,"turquoise"
"298","Ca9",18,11,"greenyellow"
"299","Cacna1b",2,2,"blue"
"300","Cacna1e",6,9,"magenta"
"301","Cacna1f",18,4,"yellow"
"302","Cacnb2",41,1,"turquoise"
"303","Cacng7",4,7,"black"
"304","Cacul1",139,1,"turquoise"
"305","CACUL1_like",113,1,"turquoise"
"306","Cadm2",4,9,"magenta"
"307","Cadps2",18,7,"black"
"308","Calm3",3,7,"black"
"309","Caly",3,10,"purple"
"310","Camk2a",3,10,"purple"
"311","CAMK2N2",9,7,"black"
"312","Camkk2",34,1,"turquoise"
"313","Camta1",2,7,"black"
"314","Camta2",14,10,"purple"
"315","Cant1",5,2,"blue"
"316","Canx",6,3,"brown"
"317","Cap1",48,3,"brown"
"318","Capn1",34,4,"yellow"
"319","Capns1",183,2,"blue"
"320","Caprin1",6,13,"salmon"
"321","Capzb",67,2,"blue"
"322","CARMN_containing",31,1,"turquoise"
"323","Carnmt1",48,1,"turquoise"
"324","Casc3",33,6,"red"
"325","Casc4",4,8,"pink"
"326","Cask",8,2,"blue"
"327","Caskin1",7,10,"purple"
"328","Casp8ap2",185,1,"turquoise"
"329","Castor2",29,1,"turquoise"
"330","Cbl",9,1,"turquoise"
"331","Cbll1",623,1,"turquoise"
"332","Ccar2",7,2,"blue"
"333","Ccdc115",37,2,"blue"
"334","Ccdc117",412,1,"turquoise"
"335","Ccdc12",52,2,"blue"
"336","Ccdc159",14,9,"magenta"
"337","Ccdc169",9,4,"yellow"
"338","Ccdc186",60,1,"turquoise"
"339","Ccdc28a",32,1,"turquoise"
"340","Ccdc3",13,5,"green"
"341","Ccdc43",4,1,"turquoise"
"342","Ccdc47",11,3,"brown"
"343","Ccdc6",52,1,"turquoise"
"344","Ccdc62",6,2,"blue"
"345","Ccdc71",5,2,"blue"
"346","CCDC71L",13,5,"green"
"347","Ccdc85c",5,1,"turquoise"
"348","Ccdc86",3,1,"turquoise"
"349","Ccdc92",19,10,"purple"
"350","Ccdc93",152,1,"turquoise"
"351","CCDC9B_containing",3,4,"yellow"
"352","Ccng2",120,1,"turquoise"
"353","Ccnk",7,6,"red"
"354","Ccnl1",26,2,"blue"
"355","Ccnt1",3,6,"red"
"356","Ccnt2",22,1,"turquoise"
"357","Ccnyl1",27,1,"turquoise"
"358","Cct2",3,3,"brown"
"359","Cct3",11,6,"red"
"360","Cct4",8,13,"salmon"
"361","Cct5",11,13,"salmon"
"362","Cct6a",19,13,"salmon"
"363","Cct8",16,3,"brown"
"364","Cd164",5,1,"turquoise"
"365","Cd44",7,3,"brown"
"366","Cd63",72,3,"brown"
"367","CD82_like",14,2,"blue"
"368","Cdc123",15,3,"brown"
"369","Cdc37",34,2,"blue"
"370","Cdc40",15,1,"turquoise"
"371","Cdc42ep3",281,1,"turquoise"
"372","Cdc42ep4",4,2,"blue"
"373","Cdh18",20,4,"yellow"
"374","Cdh20",99,1,"turquoise"
"375","CDH23_like_gene9228",3,7,"black"
"376","Cdip1",17,2,"blue"
"377","Cdk17",3,1,"turquoise"
"378","Cdk7",32,1,"turquoise"
"379","CDKL5_containing",12,1,"turquoise"
"380","Cdkn2aip",46,1,"turquoise"
"381","Cdo1",7,1,"turquoise"
"382","Cdv3",39,1,"turquoise"
"383","Cdyl2",119,1,"turquoise"
"384","Cebpd",14,1,"turquoise"
"385","CEBPG_containing",186,2,"blue"
"386","Cebpz",6,1,"turquoise"
"387","Celf1",72,1,"turquoise"
"388","Celf2",10,1,"turquoise"
"389","CELF2",37,1,"turquoise"
"390","Celsr2",5,7,"black"
"391","Cend1",14,10,"purple"
"392","Cenpj",7,4,"yellow"
"393","Cep112",9,2,"blue"
"394","Cep131",9,2,"blue"
"395","Cep170",3,1,"turquoise"
"396","Cep250",3,9,"magenta"
"397","Cep350",578,1,"turquoise"
"398","Cep63",29,4,"yellow"
"399","Cep85",35,1,"turquoise"
"400","Cept1",13,1,"turquoise"
"401","Cercam",6,14,"cyan"
"402","Cers2",9,11,"greenyellow"
"403","Cfap36",41,2,"blue"
"404","Cfl1",20,2,"blue"
"405","Cfp",198,1,"turquoise"
"406","Cgref1",16,2,"blue"
"407","Champ1",4,1,"turquoise"
"408","Chchd10",40,2,"blue"
"409","Chchd2",120,2,"blue"
"410","Chd1",86,1,"turquoise"
"411","Chd3",13,7,"black"
"412","Chd5",7,9,"magenta"
"413","Chd8",3,6,"red"
"414","Chfr",136,1,"turquoise"
"415","Chi3l1",43,3,"brown"
"416","Chid1",25,2,"blue"
"417","Chordc1",166,1,"turquoise"
"418","Chpf",8,10,"purple"
"419","Chpf2",6,2,"blue"
"420","Chrnb2",43,2,"blue"
"421","Chst1",3,10,"purple"
"422","Chst10",14,2,"blue"
"423","CHSY3",3,1,"turquoise"
"424","Chtop",6,6,"red"
"425","Ciapin1",12,3,"brown"
"426","Ciart",9,8,"pink"
"427","Cirbp",36,2,"blue"
"428","Cited2",125,1,"turquoise"
"429","Ciz1",3,4,"yellow"
"430","Clasrp",5,2,"blue"
"431","Clcn7",85,2,"blue"
"432","Cldn12",395,1,"turquoise"
"433","Cldn15",2,4,"yellow"
"434","Clec3b",4,16,"lightcyan"
"435","Clint1",33,1,"turquoise"
"436","Clip3",17,2,"blue"
"437","Clk1",418,1,"turquoise"
"438","Clk4",557,1,"turquoise"
"439","Clp1",384,1,"turquoise"
"440","Clpb",17,2,"blue"
"441","Clptm1",24,10,"purple"
"442","Clstn1",7,4,"yellow"
"443","Clstn3",7,7,"black"
"444","Cltb",149,2,"blue"
"445","Clu",3,4,"yellow"
"446","Cluh",7,3,"brown"
"447","Cmtm5",12,11,"greenyellow"
"448","Cmtr1",145,2,"blue"
"449","Cmtr2",287,1,"turquoise"
"450","Cnbp",3,6,"red"
"451","Cnep1r1",160,1,"turquoise"
"452","Cnih4",303,1,"turquoise"
"453","Cnnm1",10,8,"pink"
"454","Cnnm4",268,1,"turquoise"
"455","Cnot1",33,6,"red"
"456","Cnot8",127,1,"turquoise"
"457","Cnp",22,11,"greenyellow"
"458","Cntn2",5,11,"greenyellow"
"459","Cntnap1",10,7,"black"
"460","Cntnap2",12,7,"black"
"461","Cntnap5",8,4,"yellow"
"462","CNTNAP5_containing",6,4,"yellow"
"463","Cntrob",4,1,"turquoise"
"464","Cog2",47,1,"turquoise"
"465","Col11a1",35,9,"magenta"
"466","Col16a1",6,9,"magenta"
"467","Col19a1",26,5,"green"
"468","Col1a2",6,16,"lightcyan"
"469","Col20a1",4,3,"brown"
"470","Col2a1",20,5,"green"
"471","Col4a2",20,9,"magenta"
"472","Col7a1",11,2,"blue"
"473","Col9a3",22,11,"greenyellow"
"474","Colec12",4,16,"lightcyan"
"475","Commd3",7,2,"blue"
"476","Commd4",27,2,"blue"
"477","Copb1",2,13,"salmon"
"478","Copb2",7,3,"brown"
"479","Copg1",108,2,"blue"
"480","Cops2",9,13,"salmon"
"481","Cops6",16,2,"blue"
"482","Cops7b",70,1,"turquoise"
"483","Cops8",136,2,"blue"
"484","Coq10b",240,1,"turquoise"
"485","Coro1b",40,2,"blue"
"486","Coro1c",7,3,"brown"
"487","Coro2b",24,9,"magenta"
"488","Coro6",6,4,"yellow"
"489","COX4I1_like",115,2,"blue"
"490","COX5B_like_gene22048",203,2,"blue"
"491","COX6A1",7,2,"blue"
"492","COX6B1_gene11475",64,2,"blue"
"493","COX7A2",6,2,"blue"
"494","COX7A2L_containing",3,2,"blue"
"495","COX7B_gene19995",79,2,"blue"
"496","COX7C_like",12,2,"blue"
"497","COX8A_like",94,2,"blue"
"498","Cpd",4,1,"turquoise"
"499","Cpeb3",8,6,"red"
"500","Cpm",38,1,"turquoise"
"501","Cpsf1",30,2,"blue"
"502","Cpt1a",4,2,"blue"
"503","Crabp2",11,16,"lightcyan"
"504","Crat",100,2,"blue"
"505","Crbn",26,3,"brown"
"506","Crebrf",4,1,"turquoise"
"507","CREBRF_like",290,1,"turquoise"
"508","Creg1",39,3,"brown"
"509","Creld1",3,7,"black"
"510","Crk",93,1,"turquoise"
"511","Crkl",435,1,"turquoise"
"512","Crnkl1",29,1,"turquoise"
"513","Crocc",6,4,"yellow"
"514","Cs",24,2,"blue"
"515","Csde1",6,3,"brown"
"516","CSDE1_gene25541",5,2,"blue"
"517","Csmd2",33,1,"turquoise"
"518","Csmd3",2,9,"magenta"
"519","Csnk1a1",22,3,"brown"
"520","Csnk1d",13,1,"turquoise"
"521","Csnk1g3",7,1,"turquoise"
"522","Csnk2b",10,2,"blue"
"523","Cspg5",35,4,"yellow"
"524","Csrnp1",2,2,"blue"
"525","Csrnp2",151,1,"turquoise"
"526","Csrp1",2,11,"greenyellow"
"527","Csrp2",3,1,"turquoise"
"528","CST3_containing",16,2,"blue"
"529","Cstb",176,2,"blue"
"530","Ctbp1",107,2,"blue"
"531","Ctbp2",6,1,"turquoise"
"532","Ctdnep1",3,2,"blue"
"533","Ctdsp2",456,1,"turquoise"
"534","Ctnna1",2,3,"brown"
"535","CTNNA3_containing",43,5,"green"
"536","Ctnnd1",12,1,"turquoise"
"537","Ctnnd2",391,2,"blue"
"538","CTPS2_like",7,3,"brown"
"539","Ctr9",25,1,"turquoise"
"540","Ctsa",3,3,"brown"
"541","Ctsd",155,3,"brown"
"542","Ctsv",3,3,"brown"
"543","Cttn",3,2,"blue"
"544","Cttnbp2nl",241,1,"turquoise"
"545","Cul4a",17,3,"brown"
"546","Cul7",9,2,"blue"
"547","Cul9",7,4,"yellow"
"548","CUNH11orf49",6,7,"black"
"549","CUNH12orf57",9,2,"blue"
"550","CUNH14orf119",100,1,"turquoise"
"551","CUNH14orf2",9,2,"blue"
"552","CUNH14orf28",234,1,"turquoise"
"553","CUNH16orf45",13,10,"purple"
"554","CUNH16orf58",5,4,"yellow"
"555","CUNH16orf72",134,1,"turquoise"
"556","CUNH18orf25",31,1,"turquoise"
"557","CUNH19orf70",25,2,"blue"
"558","CUNH1orf109",6,1,"turquoise"
"559","CUNH1orf226",22,1,"turquoise"
"560","CUNH1orf52",5,1,"turquoise"
"561","CUNH1orf61",153,2,"blue"
"562","CUNH20orf194",216,1,"turquoise"
"563","CUNH20orf27",22,2,"blue"
"564","CUNH21orf91",103,1,"turquoise"
"565","CUNH2orf69",378,1,"turquoise"
"566","CUNH3orf38",5,1,"turquoise"
"567","CUNH3orf62",102,8,"pink"
"568","CUNH4orf50",10,1,"turquoise"
"569","CUNH5orf15",23,3,"brown"
"570","CUNH5orf24",177,1,"turquoise"
"571","CUNH5orf30",3,1,"turquoise"
"572","CUNH6orf47",42,1,"turquoise"
"573","CUNH6orf89",121,2,"blue"
"574","CUNH9orf16",83,2,"blue"
"575","CUNH9orf3",123,1,"turquoise"
"576","CUNHXorf38",3,3,"brown"
"577","CYB561D1_containing",13,1,"turquoise"
"578","CYB5R3_like",80,2,"blue"
"579","CYB5RL_like",8,3,"brown"
"580","CYC1_like",40,2,"blue"
"581","Cyfip1",16,2,"blue"
"582","Cyfip2",4,10,"purple"
"583","Cyth1",5,1,"turquoise"
"584","D2hgdh",44,2,"blue"
"585","Dact3",12,5,"green"
"586","Dap3",8,3,"brown"
"587","Dars",31,3,"brown"
"588","Dazap2",8,8,"pink"
"589","DCAF10_like",31,1,"turquoise"
"590","Dcaf12",237,1,"turquoise"
"591","Dcaf7",5,6,"red"
"592","Dcaf8",27,2,"blue"
